Index,Video_id,Clip_id,Text,Label,Label_binary,Label_7,Pred,Pred_binary,Pred_7
455,rnaNMUZpvvg,8,just there was only one character the doctor he was the only person i even really cared about,-1.4,negative,negative,-1.69,negative,negative
456,rnaNMUZpvvg,9,and even he was a douchebag all of them,-2.6,negative,very negative,-1.47,negative,negative
457,rnaNMUZpvvg,10,every single cowboy was just a complete douchebag and,-2.6,negative,very negative,-1.8,negative,negative
458,rnaNMUZpvvg,11,and there was just this little boy and he was the only person who wasnt a douchebag but,-1.0,negative,slightly negative,0.37,positive,Neutral
459,rnaNMUZpvvg,12,but he wasnt even interesting,-2.0,negative,negative,-1.68,negative,negative
460,rnaNMUZpvvg,13,but they gave him no no character like he had no character development whatsoeverhe was,-2.6,negative,very negative,-1.4,negative,negative
461,rnaNMUZpvvg,14,just like a plot device for this other guy to start acting like a father figure and he was just stupid but then he didnt even act like a father figure towards him,-1.6,negative,negative,-1.13,negative,slightly negative
462,rnaNMUZpvvg,15,but he was actually complete douchebag who,-1.8,negative,negative,-1.48,negative,negative
463,rnaNMUZpvvg,16,why are you killing everyone,-1.6,negative,negative,-1.13,negative,slightly negative
464,rnaNMUZpvvg,17,it just some people were like oh hes so cool hes so awesome like youve never seen that in the movie this person who had amnesia just kills everybody even if its like but that was so unnecessary whay are,-2.2,negative,very negative,-1.76,negative,negative
465,rnaNMUZpvvg,18,you killing these people you dont even know whats going on like dude get over yourself,-1.4,negative,negative,-1.22,negative,slightly negative
466,rnaNMUZpvvg,19,he looked awesome while he did it but yeah ok so let all the girls who want all disagree with me coz they all think this is an amazing movie but they all think he was amazing because they were staring at daniel craig the whole time theyr going oh my gosh hes so hot,0.8,positive,slightly positive,2.13,positive,positive
467,rnaNMUZpvvg,20,all the guys that went were pretty much on my page they were just like wow that was stupid wow,-2.6,negative,very negative,-1.65,negative,negative
468,rnaNMUZpvvg,21,i sat with the guys and we all try to stay awake through it um and kept falling asleep and then talk about how stupid it was,-2.2,negative,very negative,-1.48,negative,negative
469,tIrG4oNLFzE,0,now i am a huge huge fan of nicholas sparks,2.8,positive,very positive,2.13,positive,positive
470,tIrG4oNLFzE,1,um the notebook is one of my favorite films,2.4,positive,very positive,1.97,positive,positive
471,tIrG4oNLFzE,2,um i really enjoyed a walk to remember me and dear john,2.6,positive,very positive,1.88,positive,positive
472,tIrG4oNLFzE,3,i really did enjoy as well wasnt too fond of the ending,1.4,positive,positive,-0.43,negative,slightly negative
473,tIrG4oNLFzE,4,so i went into this film having quite high expectations,0.4,positive,Neutral,-0.81,negative,slightly negative
474,tIrG4oNLFzE,5,i mean its a nicholas sparks book it must be good,1.25,positive,slightly positive,0.71,positive,slightly positive
475,tIrG4oNLFzE,6,but on the other hand i was really um wary of going,-1.4,negative,negative,-1.29,negative,negative
476,tIrG4oNLFzE,7,like what to expect from miley cyrus um i mean shes only done the hannah montana franchise playing that one character which i think like 99 of the percent of the time her characters like so overboard shes so exaggerated so i really didnt know how she was going to handle this film,-1.2,negative,slightly negative,-1.18,negative,slightly negative
477,tIrG4oNLFzE,8,straight away miley cyrus acting miley cyrus acting or lack of she had this same expression throughout the entire film,-1.0,negative,slightly negative,0.25,positive,Neutral
478,tIrG4oNLFzE,9,it was like this like pouty like grumpy look,-1.8,negative,negative,-1.14,negative,slightly negative
479,tIrG4oNLFzE,10,and then maybe even when she was happy like she wouldnt frown her um frown her eyebrows but shed still be pouty but like yeah like that,-1.6,negative,negative,-0.66,negative,slightly negative
480,tIrG4oNLFzE,11,which just uh it really annoyed me,-2.6,negative,very negative,-2.42,negative,very negative
481,tIrG4oNLFzE,12,like those tho those those moments in the film especially in the beginning where she would sit there stand there cross um with her arms crossed and just look out into the distance like just laughing with the same expression or shed look across the beach or shed look at her dad or shed look at her brother with the same expression and i was just like whatre you thinking i i dont understand what this characters doing,-2.0,negative,negative,0.05,positive,Neutral
482,tIrG4oNLFzE,13,like okay shes staring whats she thinking how does she feel i had no idea like it was the same expression for shock or for sadness or what i presumed shed be sad but it sigh it really bugged me,-2.4,negative,very negative,-1.48,negative,negative
483,tIrG4oNLFzE,14,but as an actor i really think especially an actor in the lead leading role you really should prepare for that role,-2.0,negative,negative,1.45,positive,positive
484,tIrG4oNLFzE,15,i was like how can you go into a film into a leading role and have no idea who your character is,-1.6,negative,negative,-1.01,negative,slightly negative
485,tIrG4oNLFzE,16,smacking so thats probably why she just laughinglooked the same in every single scene there was probably about two scenes that i actually thought yea she this is her acting this is good she can do this,-0.4,negative,Neutral,0.33,positive,Neutral
486,tIrG4oNLFzE,17,but then those two moments just got ruined by the rest of an hour and a half of her being pouty,-2.2,negative,very negative,-2.11,negative,negative
487,tStelxIAHjw,0,um ronny wanted to know what was the last movie we saw in theatres and to give a review for it,0.0,negative,Neutral,0.41,positive,Neutral
488,tStelxIAHjw,1,um i think the last movie i saw in theatres was toy story 3 and i hated it,-2.0,negative,negative,-1.91,negative,negative
489,tStelxIAHjw,2,i really did,0.5,positive,slightly positive,0.61,positive,slightly positive
490,tStelxIAHjw,3,i think im getting to that point where im just not entertained by disney pixar movies anymore because i couldnt stand up,-2.8,negative,very negative,-2.01,negative,negative
491,tStelxIAHjw,4,and i really hated cars,-2.2,negative,very negative,-1.74,negative,negative
492,tStelxIAHjw,5,i liked finding nemo,1.6,positive,positive,1.5,positive,positive
493,tStelxIAHjw,6,and i liked wally,1.4,positive,positive,1.25,positive,slightly positive
494,tStelxIAHjw,7,i didnt think it was funny,-2.0,negative,negative,-1.29,negative,negative
495,tStelxIAHjw,8,i didnt think it was cute,-1.4,negative,negative,-0.45,negative,slightly negative
496,tStelxIAHjw,9,i didnt think it was sad,-0.4,negative,Neutral,-0.01,negative,Neutral
497,tStelxIAHjw,10,i just hated it,-2.8,negative,very negative,-2.1,negative,negative
498,tStelxIAHjw,11,like seriously,-1.0,negative,slightly negative,-0.56,negative,slightly negative
499,tStelxIAHjw,12,two out of five stars,-1.6,negative,negative,1.2,positive,slightly positive
500,tStelxIAHjw,13,i guess im just over it,-1.8,negative,negative,-1.72,negative,negative
501,tStelxIAHjw,14,i kind of have a um artistic video up on my main channel,0.4,positive,Neutral,1.68,positive,positive
502,tStelxIAHjw,15,i love you guys,0.8,positive,slightly positive,1.74,positive,positive
503,tmZoasNr4rU,0,um id like to quickly talk about machete,0.0,negative,Neutral,0.71,positive,slightly positive
504,tmZoasNr4rU,1,im sorry and disappointed to say this i didnt like it,-2.0,negative,negative,-2.04,negative,negative
505,tmZoasNr4rU,2,i couldnt get into it,-2.0,negative,negative,-1.81,negative,negative
506,tmZoasNr4rU,3,i know it its not meant to be taken seriously maybe 70s exploitation movies are more cheesy than machete,-0.8,negative,slightly negative,-0.58,negative,slightly negative
507,tmZoasNr4rU,4,and maybe planet terror im im not sure im just,-0.8,negative,slightly negative,-0.99,negative,slightly negative
508,tmZoasNr4rU,5,sound of cars the action and humor were mostly flat,-1.8,negative,negative,-1.23,negative,slightly negative
509,tmZoasNr4rU,6,i i cant explain why the humor was was mostly flat because a few or several jokes actually felt they they they actually felt felt funny,-1.0,negative,slightly negative,-0.16,negative,Neutral
510,tmZoasNr4rU,7,but but i just did didnt laugh,-2.0,negative,negative,-1.78,negative,negative
511,tmZoasNr4rU,8,sigh it probably would have helped if i went with with someone if at least one other one other person went with me,-0.6,negative,slightly negative,-0.33,negative,Neutral
512,tmZoasNr4rU,9,smacking lips maybe only 5 jokes made me laugh,-1.8,negative,negative,0.53,positive,slightly positive
513,tmZoasNr4rU,10,and uh although like i like dark humor,-0.6,negative,slightly negative,-0.07,negative,Neutral
514,tmZoasNr4rU,11,but i just couldnt find it funny,-2.2,negative,very negative,-1.87,negative,negative
515,tmZoasNr4rU,12,no i i i guess so i mean its its it wasnt annoying,-0.8,negative,slightly negative,-1.04,negative,slightly negative
516,tmZoasNr4rU,13,it it it was just there i i i i wasnt i wasnt amused,-2.0,negative,negative,-1.37,negative,negative
517,tmZoasNr4rU,14,maybe a lot more than the expendables but,0.25,positive,Neutral,-0.85,negative,slightly negative
518,tmZoasNr4rU,15,expendables but i feel that the movie wasnt really concerned with being exciting,-1.4,negative,negative,-0.38,negative,Neutral
519,tmZoasNr4rU,16,the action feels that its um it its its pretty much just uh quick cut or slash blood scream you know lip smacking fffflat shit,-1.4,negative,negative,-0.11,negative,Neutral
520,tmZoasNr4rU,17,lip smacking,0.0,negative,Neutral,-0.44,negative,slightly negative
521,tmZoasNr4rU,18,still the the church shootout however brief that was it it was alright,0.2,positive,Neutral,1.13,positive,slightly positive
522,tmZoasNr4rU,19,maybe it could have been 20 seconds longer,-1.0,negative,slightly negative,-0.84,negative,slightly negative
523,v0zCBqDeKcE,0,i just wanna say that i love you,2.6,positive,very positive,0.73,positive,slightly positive
524,v0zCBqDeKcE,1,although brooke did a a unique movie last tuesday,-0.4,negative,Neutral,1.76,positive,positive
525,v0zCBqDeKcE,2,now i had no idea how good this movie was gonna be,0.6,positive,slightly positive,-0.48,negative,slightly negative
526,v0zCBqDeKcE,3,um i shouldnt say like its not like amazingly gonna win some awards good,0.0,negative,Neutral,-0.51,negative,slightly negative
527,v0zCBqDeKcE,4,but its such a feel good comedy,2.0,positive,positive,2.15,positive,very positive
528,v0zCBqDeKcE,5,now the real steven russel has like an iq like 163 which is like wow genious i,0.8,positive,slightly positive,2.04,positive,positive
529,v0zCBqDeKcE,6,genious i mean some people like james woods i believe his iq is 1 180 or something like that,1.4,positive,positive,-0.07,negative,Neutral
530,v0zCBqDeKcE,7,jim carry ian mcgreggor i liked the two of them,1.8,positive,positive,1.53,positive,positive
531,v0zCBqDeKcE,8,i think they are very good actors,1.8,positive,positive,2.14,positive,positive
532,v0zCBqDeKcE,9,ian mcgreggor happens to be one of my favorites,2.2,positive,very positive,0.93,positive,slightly positive
533,v0zCBqDeKcE,10,and jim carry um i kind of light went off i love um i used to immitate his comedy style when i was younger believe it or not,1.6,positive,positive,1.96,positive,positive
534,v0zCBqDeKcE,11,i mean he even faked having aids to get out of prison,-0.4,negative,Neutral,-0.49,negative,slightly negative
535,v0zCBqDeKcE,12,if youre um a lover of jim carry a lover of ian mcgraggor than youll like this movie,1.8,positive,positive,0.34,positive,Neutral
536,v0zCBqDeKcE,13,imdb um now please i love movies,1.5,positive,positive,1.86,positive,positive
537,v0zCBqDeKcE,14,i love all aspects of movies,2.4,positive,very positive,1.97,positive,positive
538,v0zCBqDeKcE,15,but this is kind of,0.0,negative,Neutral,-0.1,negative,Neutral
539,vvZ4IcEtiZc,0,and i really really loved it,2.0,positive,positive,2.14,positive,very positive
540,vvZ4IcEtiZc,1,and i thought that the performances in it were incredible,2.4,positive,very positive,2.43,positive,very positive
541,vvZ4IcEtiZc,2,and i was just thinking about um how its the performances in it were sort of over overlooked at the academy awards,1.4,positive,positive,-0.79,negative,slightly negative
542,vvZ4IcEtiZc,3,because um there were so many great movies that came out this year i mean um the kings speech black swan 127 hours inception,2.2,positive,very positive,2.18,positive,very positive
543,vvZ4IcEtiZc,4,but there were a lot of great movies out this year,1.2,positive,slightly positive,2.12,positive,positive
544,vvZ4IcEtiZc,5,some of the great performances um of last year were kind of overlooked cuz there were just so many of them,1.0,positive,slightly positive,-1.57,negative,negative
545,vvZ4IcEtiZc,6,and i think that blue valentine has um become kind of underrated,1.4,positive,positive,0.74,positive,slightly positive
546,vvZ4IcEtiZc,7,and its truly heartbreaking to see that contrasted with the state of things,-1.5,negative,negative,-0.44,negative,slightly negative
547,vvZ4IcEtiZc,8,and theres a lots of smacking lips theres so many dynamics going on with this relationship and i think that it was it was a great story,2.2,positive,very positive,2.33,positive,very positive
548,vvZ4IcEtiZc,9,and its sort of like a contrived plot thats been used over and over again,-2.0,negative,negative,-0.11,negative,Neutral
549,vvZ4IcEtiZc,10,because its um its an audience pleaser you know,1.6,positive,positive,1.13,positive,slightly positive
550,vvZ4IcEtiZc,11,an especially when it comes to romantic dramas like thumping its uh it gets the audiences to theatres because its a compelling idea but its been uh done,0.2,positive,Neutral,1.88,positive,positive
551,vyB00TXsimI,0,but i do wanna tell you about priest,0.0,negative,Neutral,0.25,positive,Neutral
552,vyB00TXsimI,1,if you were looking for a movie that has anything realistic in it you should not be looking at this movie because it is insane,-2.4,negative,very negative,-1.03,negative,slightly negative
553,vyB00TXsimI,2,if you like explosions really ridiculous action sequences malodramatic plot and acting this is the right movie to see,2.2,positive,very positive,2.14,positive,positive
554,vyB00TXsimI,3,and she also has pretty sweet moves,1.8,positive,positive,2.09,positive,positive
555,vyB00TXsimI,4,and is fun to watch,1.8,positive,positive,1.73,positive,positive
556,vyB00TXsimI,5,some really fun touches within the movie is that two vampires in other shows appear in this movie not as vampires,2.0,positive,positive,1.98,positive,positive
557,vyB00TXsimI,6,therere also two lord of the rings grads which i absolutely love,2.4,positive,very positive,1.82,positive,positive
558,vyB00TXsimI,7,and anyone who knows me knows the lord of the rings trilogy is probably my favorite movie ever,2.6,positive,very positive,2.19,positive,very positive
559,vyB00TXsimI,8,if all three of them were put together,-0.25,negative,Neutral,0.13,positive,Neutral
560,vyB00TXsimI,9,yeah thats about how my favorite list goes,1.33,positive,positive,0.84,positive,slightly positive
561,vyB00TXsimI,10,which basically means hes wormtongue again in a different way,-0.2,negative,Neutral,-0.35,negative,Neutral
562,vyB00TXsimI,11,other notable mentiones are christopher plumber,0.2,positive,Neutral,0.75,positive,slightly positive
563,vyB00TXsimI,12,and she is a really pretty girl,2.4,positive,very positive,2.0,positive,positive
564,vyB00TXsimI,13,this is one of my favorite types of movies,2.0,positive,positive,1.89,positive,positive
565,vyB00TXsimI,14,i really love the melodramatic over the top crazy action sort of thing going on,2.6,positive,very positive,2.09,positive,positive
566,vyB00TXsimI,15,theres s scene in a cave where they fight a giant monster that really reminds me of like some sort of lord of the rings mines of moria moment,0.4,positive,Neutral,0.78,positive,slightly positive
567,vyB00TXsimI,16,and theres a better on top of the train fights than the first mission impossible movie,1.4,positive,positive,0.95,positive,slightly positive
568,vyB00TXsimI,17,so yes i really enjoyed it,2.4,positive,very positive,2.1,positive,positive
569,vyB00TXsimI,18,i thought it was fun,1.2,positive,slightly positive,1.89,positive,positive
570,vyB00TXsimI,19,and i enjoyed myself a lot at the movie,2.2,positive,very positive,1.8,positive,positive
571,vyB00TXsimI,20,i laughed at quite a bit of the dialogue,1.2,positive,slightly positive,0.41,positive,Neutral
572,vyB00TXsimI,21,and there actually was one scene that i found kin,0.6,positive,slightly positive,0.46,positive,slightly positive
573,wMbj6ajWbic,0,because i really wanted to see it actually,0.5,positive,slightly positive,0.54,positive,slightly positive
574,wMbj6ajWbic,1,and um first of all i i actually was never a huge fan of the ji joe tv series,-0.8,negative,slightly negative,-1.25,negative,slightly negative
575,wMbj6ajWbic,2,or big collector of the action figures,0.0,negative,Neutral,0.1,positive,Neutral
576,wMbj6ajWbic,3,but i wasnt big on it um,1.0,positive,slightly positive,-1.46,negative,negative
577,wMbj6ajWbic,4,ji joe rise of the cobra um this movie is incredible cheezy but,0.2,positive,Neutral,2.59,positive,very positive
578,wMbj6ajWbic,5,cheezy but in the good way i in ist theres two types of cheezy and this is the good kind of cheezyyes it,1.8,positive,positive,0.5,positive,slightly positive
579,wMbj6ajWbic,6,the acting is a little rough in some parts,-1.2,negative,slightly negative,-1.12,negative,slightly negative
580,wMbj6ajWbic,7,well you know um corny,-0.2,negative,Neutral,-0.24,negative,Neutral
581,wMbj6ajWbic,8,but the m the script is corny,-2.0,negative,negative,-1.46,negative,negative
582,wMbj6ajWbic,9,i mean the way its written is corny,-1.8,negative,negative,-1.49,negative,negative
583,wMbj6ajWbic,10,i mean i didnt go to this movie expecting to see the dark night,0.4,positive,Neutral,-0.44,negative,slightly negative
584,wMbj6ajWbic,11,and quite honestly i wish ive seen this over the summer,1.6,positive,positive,0.78,positive,slightly positive
585,wMbj6ajWbic,12,because if ive seen it over the summer i probably wouldve rated it best action movie i saw this summer,2.0,positive,positive,1.83,positive,positive
586,wMbj6ajWbic,13,this summer was kind of weird with the action movies if you ask me,-0.8,negative,slightly negative,-1.26,negative,slightly negative
587,wMbj6ajWbic,14,i did like transformers 2 even though a lot of people didnt like that,2.0,positive,positive,-0.0,negative,Neutral
588,wMbj6ajWbic,15,but you know this movie um this really um wouldve made up for a disappointment that it had a terminator salvation,-0.4,negative,Neutral,-0.46,negative,slightly negative
589,wMbj6ajWbic,16,and um you know you have a lot of good actors in this movie actually a lot of good actors,2.0,positive,positive,1.93,positive,positive
590,wMbj6ajWbic,17,in you know theyre in there this is a cheezy um movie,-1.0,negative,slightly negative,0.37,positive,Neutral
591,wMbj6ajWbic,18,so you know its not like you actually getting like academy award quality acting performances,-0.6,negative,slightly negative,-0.35,negative,Neutral
592,wMbj6ajWbic,19,um and now the performances are like something like to write home about,-0.4,negative,Neutral,1.45,positive,positive
593,wMbj6ajWbic,20,um that being said you can tell that lot people were having fun with this,1.6,positive,positive,1.08,positive,slightly positive
594,wMbj6ajWbic,21,and i xxx like in particular joseph joseph gordonlevitt had a lot of fun with his role,1.4,positive,positive,1.75,positive,positive
595,wMbj6ajWbic,22,i think um rachel nichols had a lot of fun with her role,1.8,positive,positive,2.24,positive,very positive
596,wMbj6ajWbic,23,marlon wayans had a lot of fun,1.4,positive,positive,1.36,positive,positive
597,wMbj6ajWbic,24,but the guy from lost had a lot of fun,2.0,positive,positive,1.09,positive,slightly positive
598,wMbj6ajWbic,25,dennis quaid i think had a lot of fun,1.8,positive,positive,0.98,positive,slightly positive
599,wMbj6ajWbic,26,um same with christopher eccleston,0.0,negative,Neutral,-0.1,negative,Neutral
600,wMbj6ajWbic,27,so i i think it was cool to actually see ray park in action great action star,2.4,positive,very positive,2.3,positive,very positive
601,wMbj6ajWbic,28,he does a great job with his snake eyes which is always cool to see that,1.8,positive,positive,2.13,positive,positive
602,wMbj6ajWbic,29,joe movie is how international it was it was very divert,0.8,positive,slightly positive,-0.87,negative,slightly negative
603,yDtzw_Y-7RU,0,but let me first say this i liked it more than i expected i would,0.8,positive,slightly positive,1.85,positive,positive
604,yDtzw_Y-7RU,1,this film is slavishly devoted to the original book or nov novella uh by uh charles dickens,0.8,positive,slightly positive,-0.89,negative,slightly negative
605,yDtzw_Y-7RU,2,number one it means its much scarier than you could imagine,0.75,positive,slightly positive,-0.38,negative,Neutral
606,yDtzw_Y-7RU,3,my 8 year old was terrified through part of this because the original version is terrifying,-1.0,negative,slightly negative,0.46,positive,slightly positive
607,yDtzw_Y-7RU,4,let me say this if your christianity is extremely legalistic this is the film for you,0.5,positive,slightly positive,-0.34,negative,Neutral
608,yDtzw_Y-7RU,5,cause this is a film that basically says you know what you should do you should take care of poor people because jesus told us to take care of poor people and if you dont take care of poor people youre gonna burn in hell,-1.2,negative,slightly negative,-1.38,negative,negative
609,yDtzw_Y-7RU,6,so laughing if thats your form of christianity its a christian film,-0.2,negative,Neutral,0.09,positive,Neutral
610,yDtzw_Y-7RU,7,um its not my form,-1.5,negative,negative,-0.95,negative,slightly negative
611,yDtzw_Y-7RU,8,um another thing about this film is in its devotion is that sometimes my children could not understand what was being said because they were speaking dickensonian english,-1.0,negative,slightly negative,1.49,positive,positive
612,yDtzw_Y-7RU,9,sometimes i missed what was being said,-0.6,negative,slightly negative,-0.73,negative,slightly negative
613,yDtzw_Y-7RU,10,therefore a lot of social commentary goes woop sound effect over your head,-1.4,negative,negative,-0.7,negative,slightly negative
614,yDtzw_Y-7RU,11,or just really doesnt make any difference to us today at all,-0.67,negative,slightly negative,-1.6,negative,negative
615,yDtzw_Y-7RU,12,um all this stuff about debtors prison for instance doesnt really um jive here in 21st century america,-1.8,negative,negative,-1.05,negative,slightly negative
616,yDtzw_Y-7RU,13,and this film is this amazing like i say slavish devotion to charles dickens with an amusement park ride,2.2,positive,very positive,2.44,positive,very positive
617,yDtzw_Y-7RU,14,because this thing is is meant to be seen in 3d which,0.6,positive,slightly positive,1.37,positive,positive
618,yDtzw_Y-7RU,15,and throughout the film youre going sound effects laughing either from the terrifying characters,0.6,positive,slightly positive,0.46,positive,slightly positive
619,yDtzw_Y-7RU,16,or most likely from going very quickly through london with you know demon horses chasing you so uh theres that,0.2,positive,Neutral,-0.02,negative,Neutral
620,yDtzw_Y-7RU,17,also about the animation the people just like in polar express a film i really did not like,-2.0,negative,negative,-1.63,negative,negative
621,yDtzw_Y-7RU,18,um the people seemed sort of dead,-1.6,negative,negative,-1.45,negative,negative
622,yDtzw_Y-7RU,19,except their eyes are kind of like this welcome to the polar express,-0.6,negative,slightly negative,-0.15,negative,Neutral
623,yDtzw_Y-7RU,20,and thats a lot to be said for a one minute review,0.2,positive,Neutral,-0.45,negative,slightly negative
624,yDtzw_Y-7RU,21,i actually like the film,2.0,positive,positive,1.87,positive,positive
625,yDtzw_Y-7RU,22,um i enjoyed myself in it you might as well,2.2,positive,very positive,1.72,positive,positive
626,yDtzw_Y-7RU,23,i would not take a young child,-0.8,negative,slightly negative,0.35,positive,Neutral
627,yvsjCA6Y5Fc,0,robin hood starring russel crow um first thing i got to say xxx i was dreading going in to see this movie,-2.0,negative,negative,-0.21,negative,Neutral
628,yvsjCA6Y5Fc,1,the trailers werent really doing it much for me,-1.2,negative,slightly negative,-1.65,negative,negative
629,yvsjCA6Y5Fc,2,so i really was not looking forward to seeing this movie,-2.0,negative,negative,-1.95,negative,negative
630,yvsjCA6Y5Fc,3,um but i guess say maybe my expectations were lowered by these other reviews that i read,-0.2,negative,Neutral,-0.47,negative,slightly negative
631,yvsjCA6Y5Fc,4,but i didnt mind it,0.4,positive,Neutral,-0.58,negative,slightly negative
632,yvsjCA6Y5Fc,5,but i didnt find it all that bad,0.0,negative,Neutral,-1.24,negative,slightly negative
633,yvsjCA6Y5Fc,6,i didnt find it all that good,-1.8,negative,negative,-1.6,negative,negative
634,yvsjCA6Y5Fc,7,like i said maybe my expectations were lowered because of all of those reviews but i really didnt hate it,0.4,positive,Neutral,-1.47,negative,negative
635,yvsjCA6Y5Fc,8,like what people could hate about this movie there are some negatives to say the least,-1.4,negative,negative,-1.29,negative,negative
636,yvsjCA6Y5Fc,9,um really first and foremost it just lacked the charm of these past robin hood movies that we know,-2.0,negative,negative,-2.04,negative,negative
637,yvsjCA6Y5Fc,10,theres men in tights which you know hilarious spoof of the story,2.0,positive,positive,0.7,positive,slightly positive
638,yvsjCA6Y5Fc,11,theres a kevin costner prince of fee version which was supposed to be the dark and edgy version of his time i mean but that was what thirteen years ago fourteen years ago probably more than that,-0.6,negative,slightly negative,-0.86,negative,slightly negative
639,yvsjCA6Y5Fc,12,and it just lacked the charm of those past movies,-2.0,negative,negative,-1.96,negative,negative
640,yvsjCA6Y5Fc,13,it did seem to focus too much on epic epic epic,-1.0,negative,slightly negative,-1.79,negative,negative
641,yvsjCA6Y5Fc,14,and it really just lacked what made the other movies more enjoyable,-2.0,negative,negative,-1.25,negative,slightly negative
642,yvsjCA6Y5Fc,15,and suffers from what i call kingdom of heaven syndrom where it builds too much for these huge catastrophic war sequences theyre supposed to blow you away but the problem is you dont give a damn because it just lacks that charm of the past movies,-1.8,negative,negative,-1.78,negative,negative
643,yvsjCA6Y5Fc,16,um not in all instances but the ones that matter the most yeah,-0.6,negative,slightly negative,-0.12,negative,Neutral
644,yvsjCA6Y5Fc,17,um russel crow and cate blanchette just did not sell it for me i had a very hard time just buying it,-2.2,negative,very negative,-1.92,negative,negative
645,yvsjCA6Y5Fc,18,like were supposed to believe that these two are in their mid wel you know mid thirties at the oldest and laughter theyre looking pretty rough in this movie,-1.6,negative,negative,-0.7,negative,slightly negative
646,yvsjCA6Y5Fc,19,crusaids i can appreciate that,0.8,positive,slightly positive,1.36,positive,positive
647,yvsjCA6Y5Fc,20,hes not gonna be looking like a chipper bright young man but early thirties really you want me to buy that,-1.8,negative,negative,-0.34,negative,Neutral
648,yvsjCA6Y5Fc,21,i cant do it,-1.6,negative,negative,-1.61,negative,negative
649,yvsjCA6Y5Fc,22,especially when hes hanging around with a married men who all but one of them are probably early twenties laughter and one of them is maybe mid twenties and meanwhile theyre hanging in with papa russel it just looks like you know its bunch of a guys hanging there so one brought dad along coz he offered to drive,-1.2,negative,slightly negative,-0.66,negative,slightly negative
650,zhpQhgha_KU,0,im gonna start off with saying that i really wasnt very impressed with the movie,-1.6,negative,negative,-1.8,negative,negative
651,zhpQhgha_KU,1,and i liked the first movie i thought the first movie was really good,1.6,positive,positive,2.17,positive,very positive
652,zhpQhgha_KU,2,but this movie kind of came off like somebodys really sad travel video i dont know,-1.6,negative,negative,-1.65,negative,negative
653,zhpQhgha_KU,3,i mean that sounds really harsh,-1.6,negative,negative,-1.7,negative,negative
654,zhpQhgha_KU,4,but i just wasnt i just i dont know i didnt really like the movie all that much,-2.2,negative,very negative,-1.74,negative,negative
655,zhpQhgha_KU,5,i mean i had some some good moments,1.0,positive,slightly positive,1.47,positive,positive
656,zhpQhgha_KU,6,and a few funny parts,1.0,positive,slightly positive,0.89,positive,slightly positive
657,zhpQhgha_KU,7,but all in all i just thought it was really over overly sad,-1.0,negative,slightly negative,-2.05,negative,negative
658,zhpQhgha_KU,8,i dont know i just thought i just thought it was really really sad,-1.0,negative,slightly negative,-1.66,negative,negative
659,zhpQhgha_KU,9,um i mean if you really like the show and you really liked the first movie and you still wanna go and see this im not gonna discourage you from seeing it,0.6,positive,slightly positive,1.24,positive,slightly positive
660,zhpQhgha_KU,10,i just personally i just didnt really enjoy it,-2.4,negative,very negative,-2.39,negative,very negative
661,zhpQhgha_KU,11,um it also really didnt need a lot of the things that it had in it,-1.4,negative,negative,-0.95,negative,slightly negative
662,zhpQhgha_KU,12,like it couldve been shorter,-1.0,negative,slightly negative,-0.97,negative,slightly negative
663,zhpQhgha_KU,13,but a lot of the footage was kind of unnecessary,-1.5,negative,negative,-2.15,negative,very negative
664,zhpQhgha_KU,14,and i mean i dont know i just i feel like i dont mean if i have wasted those two hours i just feel like i couldve done something better with them,-2.0,negative,negative,-1.73,negative,negative
665,zhpQhgha_KU,15,i think that charlotte and miranda have some really nice moments in the movie,1.8,positive,positive,2.19,positive,very positive
666,zhpQhgha_KU,16,i really think that i really like the mirandas character,1.75,positive,positive,2.08,positive,positive
667,zhpQhgha_KU,17,actually the most upbeat character in the whole movie,0.6,positive,slightly positive,2.12,positive,positive
668,zhpQhgha_KU,18,i think that um and that everybody i do feel really bad for charlotte,-0.8,negative,slightly negative,-0.02,negative,Neutral
669,zhpQhgha_KU,19,she does have a lot of issues,-1.4,negative,negative,-0.22,negative,Neutral
670,zhpQhgha_KU,20,and you really can kind of symphatize whether youve got to have kids,0.6,positive,slightly positive,-0.35,negative,Neutral
671,zhpQhgha_KU,21,i mean even if you dont have kids,0.6,positive,slightly positive,-0.5,negative,slightly negative
672,zhpQhgha_KU,22,because its just just about getting getting time for yourself,-0.5,negative,slightly negative,-0.42,negative,Neutral
673,zhpQhgha_KU,23,and not being really stressed out,0.0,negative,Neutral,-0.48,negative,slightly negative
674,zhpQhgha_KU,24,and i think that thats thats a very relatable issue,1.0,positive,slightly positive,0.43,positive,Neutral
675,zhpQhgha_KU,25,i think that they all have like a lot of issues,0.0,negative,Neutral,-0.36,negative,Neutral
676,zhpQhgha_KU,26,and that some are very relatable yeah,0.8,positive,slightly positive,0.74,positive,slightly positive
677,zhpQhgha_KU,27,very relatable yeah i mean it it has some fun moments,1.4,positive,positive,1.55,positive,positive
678,zhpQhgha_KU,28,but all in all wasnt really that big of a fan,-1.2,negative,slightly negative,-1.62,negative,negative
679,zhpQhgha_KU,29,because there really wasnt all that much to it for me,-2.0,negative,negative,-1.58,negative,negative
680,zhpQhgha_KU,30,um like i said if you like it feel free to go see it i just personally wasnt that into it,-1.0,negative,slightly negative,-1.74,negative,negative
